Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2021-09-21 01:38:39,102.213.95.225,20.168.164.17,50425,50936,TCP,1047,Control,FTP,"Magnam nam fuga perspiciatis esse. Nobis ipsum exercitationem sint.
Accusamus perspiciatis quas. Earum sit consequatur tempora dolorum blanditiis.",IoC Detected,14.34,,Intrusion,Known Pattern B,Logged,Low,Mehul Sha,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_3) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/21.0.833.0 Safari/534.1",Segment B,"Adoni, Gujarat",,,Alert Data,Firewall
2023-02-07 17:48:50,120.80.115.91,218.42.210.250,47194,38787,UDP,866,Data,FTP,Ullam numquam quos explicabo totam excepturi repudiandae. Sequi id repellat.,IoC Detected,96.76,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Miraan Rege,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.0),Segment A,"Salem, West Bengal",4.11.127.135,,Alert Data,Firewall
2022-01-03 18:42:30,10.22.61.16,169.172.253.112,14013,57989,UDP,1390,Control,HTTP,Tempora nesciunt deleniti dignissimos autem. Sit quis atque reiciendis modi accusantium magnam totam.,,50.24,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Saksham Banik,Opera/8.39.(X11; Linux x86_64; so-SO) Presto/2.9.181 Version/11.00,Segment C,"Gorakhpur, Jharkhand",,Log Data,Alert Data,Server
2021-10-13 14:56:16,201.74.22.164,164.109.240.153,26318,44978,UDP,675,Data,HTTP,Officiis animi sed consequatur. Veritatis animi ea aperiam porro voluptates blanditiis.,IoC Detected,35.13,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Mannat Din,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1),Segment B,"Chandigarh, Tripura",,Log Data,,Firewall
2020-07-04 15:35:27,157.160.70.159,108.228.27.171,64084,54213,UDP,573,Control,HTTP,Exercitationem recusandae architecto repellat dignissimos. Veniam aut atque fugiat exercitationem quos nemo.,IoC Detected,79.29,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Neysa Wadhwa,Opera/8.98.(Windows CE; fy-NL) Presto/2.9.182 Version/11.00,Segment C,"Bhilwara, Odisha",,Log Data,Alert Data,Server
2021-10-31 17:43:56,214.110.22.228,141.231.67.222,9728,19907,TCP,857,Data,DNS,Fugit sunt exercitationem error modi beatae. Delectus consequatur qui. Iusto magnam reiciendis incidunt officia quaerat.,,64.97,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Jhanvi Boase,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.1),Segment B,"Hosur, Maharashtra",137.16.203.76,,,Server
2022-01-07 04:05:45,118.104.184.117,217.172.12.248,26297,21406,ICMP,1161,Control,HTTP,Reiciendis sunt modi consectetur fugit molestiae. Itaque veniam eos eveniet neque laborum natus sint. Provident officiis sed eveniet. Iure at vel architecto modi perspiciatis consectetur.,,53.5,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Lavanya Kalita,Opera/8.29.(X11; Linux i686; bho-IN) Presto/2.9.161 Version/12.00,Segment B,"Srikakulam, Tamil Nadu",125.141.70.9,,Alert Data,Server
2020-10-08 17:27:38,8.165.175.69,81.148.59.223,56030,46728,UDP,404,Data,FTP,"Beatae vel repellat voluptatibus.
Harum neque quia quia excepturi repellendus. Sint itaque ex asperiores. Culpa odio commodi corrupti.
Tenetur culpa natus eveniet.",,18.25,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Ahana  Wadhwa,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/53.0.883.0 Safari/536.0",Segment C,"Srinagar, Uttar Pradesh",28.191.52.178,,Alert Data,Server
2023-03-05 20:22:13,121.142.102.230,173.79.204.69,54143,31541,ICMP,1344,Control,FTP,"Magnam aperiam officiis distinctio. Dignissimos quod dolorum vitae aperiam. Qui libero id laudantium odit aspernatur.
Neque illum odio eum. Dolore perspiciatis vitae.",IoC Detected,5.34,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Saanvi Comar,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.0),Segment B,"Hubli–Dharwad, Telangana",,,Alert Data,Server
2021-10-23 08:28:54,116.152.119.129,136.56.103.27,32693,4467,UDP,734,Data,HTTP,Alias corrupti architecto repellendus rem aliquam eum. Debitis enim temporibus dolorem. Consequatur hic tenetur rerum laborum voluptas quam.,,32.23,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Armaan Dani,Opera/9.47.(X11; Linux x86_64; nn-NO) Presto/2.9.164 Version/12.00,Segment A,"Giridih, Karnataka",,Log Data,Alert Data,Firewall
2020-08-11 02:15:39,134.252.151.88,97.177.4.79,31684,34543,ICMP,564,Data,DNS,Sunt nihil beatae temporibus veniam blanditiis libero. Exercitationem dolores voluptatem quo officiis.,,78.47,,Intrusion,Known Pattern B,Ignored,Low,Reyansh Kara,Mozilla/5.0 (Windows NT 4.0; om-KE; rv:1.9.2.20) Gecko/2891-01-26 11:43:03 Firefox/3.6.2,Segment B,"Nangloi Jat, Andhra Pradesh",,,,Firewall
2022-07-08 22:50:14,33.17.187.163,134.46.84.16,40808,7577,ICMP,482,Data,FTP,Consequatur architecto dolore alias iure amet quasi. Voluptates architecto mollitia nostrum nemo. A vel odio corporis fuga aliquid facilis.,,90.63,,Malware,Known Pattern A,Ignored,Low,Sara Sarin,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/42.0.823.0 Mobile/30Y746 Safari/531.2",Segment A,"Bhiwani, Kerala",,Log Data,Alert Data,Firewall
2020-04-24 20:54:40,12.22.238.202,81.163.118.151,46571,49658,UDP,432,Control,HTTP,A perspiciatis in sequi nobis. Rem ducimus itaque molestiae. Eligendi ad sapiente ipsam suscipit cumque.,,22.19,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Lakshit Seth,Opera/9.29.(Windows NT 5.01; hne-IN) Presto/2.9.177 Version/12.00,Segment B,"Aligarh, Meghalaya",,Log Data,,Server
2022-01-19 19:20:50,212.247.241.115,206.183.209.246,20916,46584,TCP,931,Control,DNS,"Assumenda accusantium temporibus adipisci eius nulla. Alias in doloribus consequuntur eius suscipit. Fuga veritatis similique unde numquam itaque quos.
Quo cupiditate eaque dolore.",IoC Detected,1.03,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Mohanlal Iyengar,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; uk-UA) AppleWebKit/534.32.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6534.32.3",Segment C,"Vasai-Virar, Assam",,,,Server
2022-08-02 14:26:23,48.104.44.174,71.103.126.108,60904,5934,UDP,202,Data,DNS,In maiores sapiente earum corporis. Minus neque incidunt. Doloribus nulla alias repellat repellendus repellat.,,15.21,,Malware,Known Pattern A,Logged,Low,Vihaan Devan,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.1),Segment B,"Kottayam, Jharkhand",181.143.9.252,,,Firewall
2020-06-26 12:30:16,21.20.28.255,40.50.84.171,18579,47615,UDP,199,Control,FTP,"Inventore quo adipisci. Perferendis eius facilis.
Debitis maxime incidunt assumenda. Facilis laudantium molestiae sapiente qui reiciendis fugiat nobis. Incidunt error ea dolorum nesciunt.",IoC Detected,83.33,,DDoS,Known Pattern B,Blocked,High,Arhaan Ahuja,"Mozilla/5.0 (Linux; Android 1.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/32.0.853.0 Safari/531.2",Segment B,"Miryalaguda, Chhattisgarh",,,,Firewall
2020-09-29 01:21:40,65.222.232.220,73.150.23.214,39868,25724,ICMP,1089,Control,HTTP,Quos ipsa voluptate dolorum facilis assumenda. Ipsum nisi quaerat cupiditate asperiores dolore illo laudantium.,IoC Detected,85.82,,Intrusion,Known Pattern A,Logged,Medium,Myra Sachar,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),Segment C,"Saharsa, Goa",,,,Server
2022-01-23 22:46:54,186.107.102.54,28.189.226.108,58949,54564,UDP,1227,Data,HTTP,Consectetur facere cum similique dignissimos. Ratione error laborum illo quis eveniet dolores.,,6.2,,DDoS,Known Pattern A,Blocked,Low,Vivaan Edwin,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; mhr-RU) AppleWebKit/533.47.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6533.47.5",Segment C,"Saharanpur, Himachal Pradesh",167.101.182.82,,Alert Data,Server
2020-07-18 11:51:50,40.128.254.86,212.208.130.185,16201,22825,TCP,987,Control,FTP,Aspernatur nihil eum laboriosam natus eaque perferendis. Molestias corrupti iusto facilis suscipit reiciendis incidunt. Itaque dolore dolorum ut eligendi molestias illum repellat.,,49.1,,Malware,Known Pattern A,Logged,Medium,Zoya Madan,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.0),Segment A,"Ahmednagar, Telangana",,Log Data,,Firewall
2020-10-03 11:05:36,91.57.186.169,177.179.24.252,34434,51317,TCP,513,Control,HTTP,"Velit officia incidunt numquam. Voluptas beatae quos porro accusamus a.
Voluptates eum suscipit quibusdam saepe. Ex eligendi tempora ab animi fugiat ipsam.",IoC Detected,63.04,,DDoS,Known Pattern B,Logged,High,Pihu Boase,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.0),Segment C,"Bhiwandi, Arunachal Pradesh",78.252.235.117,,Alert Data,Firewall
2022-06-17 08:47:23,149.154.219.245,163.182.187.159,1991,24963,ICMP,269,Control,FTP,Voluptatem provident corporis accusamus. Numquam unde autem debitis alias deleniti.,IoC Detected,21.57,,Malware,Known Pattern A,Blocked,High,Jhanvi Date,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.1),Segment A,"Dehri, Sikkim",,,Alert Data,Server
2023-04-09 20:47:01,215.188.34.240,46.171.93.161,14047,63323,TCP,662,Control,DNS,Odit quas accusantium eius ad repellat delectus iste. Quidem incidunt reprehenderit iure quas maxime at atque. Dignissimos aliquam dolores voluptatem.,,92.68,,Intrusion,Known Pattern B,Ignored,High,Samiha Bhattacharyya,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_7) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/44.0.803.0 Safari/535.2",Segment C,"Mango, Tripura",52.6.184.87,,,Server
2020-02-25 08:39:29,172.130.239.109,212.219.33.192,12876,43011,UDP,886,Data,FTP,Itaque perferendis pariatur consectetur et fuga.,,27.15,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Kashvi Gera,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5125-03-07 03:31:43 Firefox/3.6.1,Segment A,"Raiganj, Chhattisgarh",,,Alert Data,Firewall
2020-05-11 20:13:48,169.104.71.163,112.88.95.83,39649,5016,TCP,1158,Control,DNS,Reprehenderit commodi nobis. Quasi vitae illum numquam. Aliquid tempora beatae id vitae.,,59.01,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Miraan Guha,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.0),Segment A,"Phusro, Kerala",,Log Data,,Firewall
2023-07-17 17:39:48,158.99.105.119,89.202.221.189,14999,58684,ICMP,1186,Data,DNS,"Eligendi fuga sint aperiam officiis consequatur. Laboriosam beatae nulla alias vero sint quis.
Deserunt nobis nulla facilis nihil. Molestiae libero vitae ipsum natus optio tenetur.",IoC Detected,70.47,,Intrusion,Known Pattern B,Blocked,Low,Hrishita Mann,Opera/8.90.(Windows NT 5.2; yo-NG) Presto/2.9.171 Version/10.00,Segment C,"Mehsana, Karnataka",199.149.233.206,,,Server
2022-07-22 23:21:56,70.169.43.163,97.179.14.168,28668,7696,UDP,423,Control,HTTP,Molestiae officiis ea aliquam quis ducimus. Quas temporibus ad sint.,,32.92,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Vanya Kuruvilla,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/19.0.871.0 Mobile/54L060 Safari/535.0",Segment C,"Jalandhar, Karnataka",187.245.217.230,,Alert Data,Server
2023-04-25 02:52:08,33.201.126.124,52.6.118.143,52145,29697,TCP,1346,Control,HTTP,"Exercitationem nulla consequatur vero maiores esse nemo quam. Molestiae quisquam quisquam incidunt. Non incidunt vero ab quae quas saepe.
Modi libero eaque dicta necessitatibus eos.",IoC Detected,34.77,,DDoS,Known Pattern B,Ignored,Low,Yakshit Randhawa,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/26.0.838.0 Mobile/50D564 Safari/533.0",Segment C,"Agartala, Kerala",,,,Firewall
2020-06-21 17:50:29,210.173.182.92,64.13.179.38,13492,28967,UDP,589,Control,DNS,"Rerum at amet quaerat. Officia nesciunt omnis ducimus minima ipsum vitae enim. Eligendi nihil laboriosam incidunt ea non.
Minus iure necessitatibus nam aut ducimus.",IoC Detected,41.81,,DDoS,Known Pattern B,Blocked,Low,Riya Dey,Opera/8.91.(Windows CE; bg-BG) Presto/2.9.175 Version/10.00,Segment A,"Singrauli, Goa",,Log Data,,Server
2022-06-06 23:15:21,146.87.163.62,110.12.82.230,48192,50970,UDP,275,Data,DNS,Sed sunt ipsam dolorum nulla a. Facilis voluptate tenetur sed deserunt quae.,,69.8,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Nitya Kohli,Opera/8.63.(X11; Linux x86_64; lo-LA) Presto/2.9.167 Version/11.00,Segment B,"Begusarai, Chhattisgarh",,Log Data,Alert Data,Firewall
2021-06-25 10:17:55,175.46.29.219,208.218.127.9,49961,42222,TCP,1170,Control,FTP,"Ipsam nulla similique optio harum. Debitis minus blanditiis deserunt nisi laudantium earum.
Modi odit soluta distinctio. Ipsum minus dolorem accusantium. Iusto numquam odio sapiente quae sed.",,4.43,,Intrusion,Known Pattern B,Logged,Low,Zeeshan Sarma,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/5.0),Segment B,"Faridabad, Rajasthan",5.113.116.211,,,Server
2022-06-19 18:49:30,192.125.5.99,87.208.116.131,48820,48054,ICMP,1326,Data,FTP,Sapiente doloremque tenetur omnis asperiores repudiandae aliquam expedita. Possimus cum in ad modi. Tempore ipsa quam rem atque.,IoC Detected,91.25,,DDoS,Known Pattern A,Blocked,Medium,Adira Srivastava,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1),Segment A,"Panchkula, Goa",,Log Data,,Firewall
2022-11-13 10:11:15,209.152.63.42,98.207.32.63,45916,30498,UDP,399,Control,HTTP,Assumenda voluptatibus numquam reiciendis repellat quibusdam. Nobis soluta provident eligendi at impedit ex. Dolorem accusamus autem cum odit est.,IoC Detected,76.8,Alert Triggered,Malware,Known Pattern B,Ignored,High,Ojas Kibe,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/34.0.813.0 Safari/534.0",Segment C,"Rewa, Meghalaya",,Log Data,Alert Data,Server
2023-01-01 07:51:42,191.105.88.50,180.154.85.251,15217,24149,TCP,738,Control,DNS,"Ducimus ad repellat praesentium occaecati. Maiores ducimus itaque impedit.
Fuga dicta alias delectus aspernatur. Ducimus praesentium cumque nemo laborum. Iure exercitationem molestiae officiis sed.",IoC Detected,5.61,,Malware,Known Pattern B,Logged,High,Ryan Grover,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.17.3 (KHTML, like Gecko) Version/5.1 Safari/531.17.3",Segment C,"Ongole, Jharkhand",115.185.200.250,,Alert Data,Server
2020-03-23 16:20:35,163.166.192.148,19.188.174.4,10252,63404,ICMP,164,Data,HTTP,Consectetur quasi molestiae praesentium aut doloribus voluptas perspiciatis. Iste laudantium suscipit exercitationem.,IoC Detected,52.39,,Malware,Known Pattern B,Ignored,Low,Aarav Chhabra,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.0),Segment A,"Parbhani, Uttarakhand",156.189.58.170,,,Server
2020-02-17 06:48:16,113.67.248.67,53.161.181.7,42454,22953,UDP,812,Control,HTTP,Ad veritatis ea quibusdam magni possimus molestias quidem. Incidunt reprehenderit ducimus dolore.,,68.75,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Devansh Bhattacharyya,Opera/9.93.(X11; Linux i686; ms-MY) Presto/2.9.176 Version/10.00,Segment B,"Gwalior, Chhattisgarh",27.211.236.251,,Alert Data,Firewall
2023-01-14 13:56:55,166.202.40.44,217.129.19.66,27149,42397,TCP,1016,Data,DNS,"Rerum sunt doloribus sapiente nostrum possimus. Illo enim doloribus sunt perspiciatis.
Doloremque ut modi eligendi nihil doloremque repellendus. Molestias iste blanditiis porro quos dolore.",,30.38,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Farhan Raj,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; tcy-IN) AppleWebKit/532.30.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.30.6",Segment A,"Ambattur, Arunachal Pradesh",,Log Data,,Server
2021-07-06 06:22:37,186.126.24.80,192.227.51.35,21659,52199,TCP,496,Data,DNS,"Eum voluptatum libero quod at. Tenetur velit maiores ut. Dolor repellat vel sit ipsa autem harum.
Officiis ab officiis ad. Corporis earum inventore id incidunt. A magni natus.",IoC Detected,15.48,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Tiya Gupta,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4; rv:1.9.2.20) Gecko/7579-05-09 18:13:20 Firefox/3.6.7,Segment C,"Raebareli, Chhattisgarh",134.25.245.122,Log Data,Alert Data,Server
2020-06-29 05:35:37,35.250.161.171,204.87.119.136,55239,48074,TCP,880,Data,FTP,"Ullam labore deserunt ipsum quidem consectetur.
Voluptatem nesciunt quisquam quibusdam eligendi voluptatibus odio. Repellendus blanditiis consequuntur vero. At vel tempora dicta.
Ea iste quibusdam.",,40.18,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Gatik Yadav,Mozilla/5.0 (Android 4.1.1; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0,Segment B,"Gangtok, Manipur",222.161.99.104,Log Data,Alert Data,Firewall
2023-04-20 07:08:03,57.242.219.22,104.86.144.64,50002,10456,UDP,681,Data,DNS,"Dolorum molestiae quo optio excepturi eaque qui. Sint pariatur magni magnam. Corrupti sunt perferendis assumenda.
Impedit natus fugit alias. Voluptate suscipit officiis occaecati voluptates ipsum.",IoC Detected,22.15,,Malware,Known Pattern A,Ignored,Low,Hansh Dada,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/11.9w0616.0 Mobile/94N816 Safari/531.2",Segment C,"Sri Ganganagar, Uttar Pradesh",47.79.213.198,,,Server
2023-03-25 06:17:22,188.233.248.196,90.254.146.146,35176,17081,UDP,785,Control,HTTP,Quae pariatur nobis laborum deserunt modi. Sequi tenetur suscipit eius voluptas.,,49.91,,Intrusion,Known Pattern B,Ignored,Medium,Divyansh Gopal,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; uk-UA) AppleWebKit/531.49.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.49.4",Segment A,"Ratlam, Sikkim",,,Alert Data,Server
2021-10-29 12:01:16,65.176.113.143,150.141.29.252,17895,30691,ICMP,845,Control,FTP,"Porro natus adipisci atque. Deleniti a mollitia praesentium. Fugit neque libero ratione.
Quidem sequi rerum provident atque quae. Iusto sit mollitia fugiat doloribus quas exercitationem.",,26.08,,Malware,Known Pattern A,Blocked,Low,Sumer Ray,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_5 rv:6.0; brx-IN) AppleWebKit/535.43.2 (KHTML, like Gecko) Version/4.0.4 Safari/535.43.2",Segment B,"Anand, Haryana",8.118.94.65,,Alert Data,Server
2022-03-23 11:10:16,147.193.130.175,136.155.41.12,17324,4306,ICMP,1011,Data,DNS,Accusantium enim necessitatibus aperiam quia voluptas accusantium. Eveniet maxime adipisci sint vel commodi.,,90.07,Alert Triggered,Malware,Known Pattern B,Blocked,High,Lagan Sood,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1; rv:1.9.2.20) Gecko/6008-10-12 10:38:36 Firefox/10.0,Segment B,"Siliguri, Maharashtra",112.88.201.144,Log Data,Alert Data,Server
2021-09-18 04:13:03,57.56.111.70,147.161.251.170,44308,33602,ICMP,929,Control,DNS,"Sequi sunt minima commodi voluptatibus. Impedit quaerat assumenda porro consectetur fugit dolorum. Ea possimus debitis.
Perspiciatis tenetur cumque at.",,36.29,,DDoS,Known Pattern A,Blocked,Low,Priyansh Chacko,Opera/9.91.(X11; Linux i686; lij-IT) Presto/2.9.166 Version/10.00,Segment B,"Ahmednagar, Sikkim",,Log Data,Alert Data,Firewall
2023-03-01 23:30:37,25.217.49.89,34.22.30.146,58340,10005,TCP,800,Data,HTTP,Dolorum doloremque deleniti dolor commodi inventore. Consequatur beatae quae doloremque non repellendus. Praesentium necessitatibus libero tempora error maxime temporibus suscipit.,IoC Detected,82.76,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Ishita Goda,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4; rv:1.9.2.20) Gecko/5026-05-19 05:34:07 Firefox/3.6.1,Segment A,"Kozhikode, Arunachal Pradesh",,Log Data,Alert Data,Server
2021-10-07 03:16:13,107.36.30.99,211.82.133.189,33070,47492,TCP,953,Control,FTP,"Cumque itaque illo praesentium expedita at hic. Corporis porro eligendi. Dolore amet ipsam ipsum excepturi natus itaque.
Dolorem laborum repellat nostrum.",,87.18,,DDoS,Known Pattern B,Ignored,High,Adira Gopal,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7733-06-24 08:32:45 Firefox/14.0,Segment B,"Bhimavaram, Meghalaya",218.146.118.238,Log Data,,Firewall
2023-03-23 14:21:58,12.158.205.243,81.25.235.14,12327,54998,ICMP,160,Data,DNS,Mollitia quaerat maiores iusto. Alias excepturi cupiditate mollitia accusamus vero eum.,IoC Detected,90.43,,Malware,Known Pattern B,Ignored,Low,Nehmat Bhatnagar,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/17.0.818.0 Safari/533.0",Segment C,"Faridabad, Manipur",49.133.247.38,Log Data,Alert Data,Firewall
2023-03-05 10:49:21,81.180.133.179,9.42.149.49,38028,62867,ICMP,1494,Data,DNS,Repudiandae rem amet voluptates temporibus. Culpa incidunt consequuntur illo ex non. Ab consectetur nam.,,96.07,,Intrusion,Known Pattern A,Logged,Low,Shaan Kannan,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.1),Segment B,"Ongole, Mizoram",,,,Server
2020-08-01 00:10:45,122.184.188.59,129.219.135.54,33864,51250,TCP,1415,Data,FTP,"Ea quasi sit ea voluptatem. Tenetur voluptatum aspernatur cumque ratione corrupti.
Non reprehenderit reiciendis delectus repudiandae.",IoC Detected,30.99,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Madhup Rege,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/12.0i9181.0 Mobile/32G768 Safari/531.2",Segment B,"Firozabad, Punjab",,,,Server
2022-04-25 11:44:05,192.120.81.81,184.138.117.216,35924,56222,ICMP,1069,Control,FTP,Delectus quam porro qui. Eaque quis commodi provident tempore. Neque deserunt accusantium exercitationem.,IoC Detected,13.22,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Faiyaz Din,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3172-10-02 20:29:54 Firefox/10.0,Segment C,"Dibrugarh, Arunachal Pradesh",,,Alert Data,Server
2022-10-11 19:55:15,55.51.57.80,118.7.41.200,38175,7912,ICMP,365,Control,FTP,"Reprehenderit beatae possimus itaque omnis. Itaque quibusdam possimus iusto recusandae ratione.
Accusantium ullam dolorum cumque odio quasi tempore. Eaque cupiditate esse sequi voluptatum rerum.",,66.26,Alert Triggered,Malware,Known Pattern B,Logged,Low,Navya Bali,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.1),Segment B,"Chittoor, Punjab",62.220.165.68,,Alert Data,Server
2022-06-17 02:04:39,148.165.193.17,206.223.121.212,46353,12513,UDP,659,Data,DNS,"Suscipit mollitia qui tempore itaque. Provident animi aspernatur ratione.
Culpa aperiam nihil impedit maxime. Asperiores eum eum recusandae deleniti.",IoC Detected,14.79,,Intrusion,Known Pattern A,Logged,Medium,Tarini Manda,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_0 rv:3.0; ug-CN) AppleWebKit/534.27.2 (KHTML, like Gecko) Version/4.1 Safari/534.27.2",Segment C,"Imphal, Punjab",,Log Data,,Server
2021-07-07 13:29:22,57.150.13.19,174.45.3.133,33224,25174,TCP,925,Control,HTTP,Odio optio nam dolorem. Laudantium a sed praesentium magnam sed voluptate.,,46.63,,Malware,Known Pattern A,Logged,Low,Anika Dhillon,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.1),Segment B,"Fatehpur, Odisha",207.182.146.38,,Alert Data,Server
2021-03-25 23:19:05,45.202.119.218,124.82.222.143,55198,54153,UDP,823,Data,DNS,"Modi sunt magnam nisi. Laudantium quibusdam tempore quasi molestias at. Porro autem tempore incidunt aut adipisci.
Voluptatem fugit voluptate repellat nostrum eius maiores.",,0.0,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Hridaan Gade,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.0),Segment A,"New Delhi, Tripura",,,Alert Data,Server
2022-10-16 23:57:01,67.67.43.169,150.103.244.64,63525,49986,TCP,844,Control,DNS,Dolor exercitationem at recusandae modi. Porro doloremque neque delectus autem. Exercitationem soluta nihil molestiae. Dolor dolores deleniti error repellat saepe sapiente.,IoC Detected,45.33,,Malware,Known Pattern B,Ignored,Medium,Indrajit Anand,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.1),Segment C,"Tiruchirappalli, Himachal Pradesh",,Log Data,,Firewall
2023-03-18 17:11:24,182.249.99.39,129.155.196.183,62480,52321,UDP,324,Control,HTTP,Veritatis consequuntur sequi incidunt sequi deserunt. Ipsum corrupti error ipsum. Quidem saepe doloribus iste vel deleniti nulla. Numquam nostrum quo est.,IoC Detected,76.09,,DDoS,Known Pattern B,Blocked,High,Advika Kulkarni,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; gd-GB) AppleWebKit/531.15.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.15.5",Segment A,"Burhanpur, Arunachal Pradesh",165.28.90.145,Log Data,,Server
